File,Wavelet,Coefficient_Type,Level,PSNR
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,1,33.477301987787264
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Approximate,2,31.657941407218125
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,2,33.97556692466239
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Approximate,3,31.309948203854944
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,3,35.04012023380526
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,db3,Approximate,1,33.30269577415712
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,db3,Detailed,1,33.098735378340066
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Approximate,1,33.19645291862015
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Detailed,1,33.60333748645135
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Approximate,2,32.309170625057455
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Detailed,2,34.07102010372469
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,coif1,Approximate,1,33.23029222069585
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,coif1,Detailed,1,33.71756479839065
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,bior1.3,Approximate,1,33.379522004306715
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,bior1.3,Detailed,1,33.405971690015534
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,rbio1.3,Approximate,1,33.5673101500643
rotated_30deg_Q2_2023-09-28_4_41_43_uv_Photo_Capture_4.png,rbio1.3,Detailed,1,33.84909952875273
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Approximate,1,31.900421492017
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Detailed,1,39.54887022763506
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Approximate,2,29.28550857302351
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Detailed,2,36.374324857015864
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Approximate,3,28.53649554055895
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Detailed,3,33.818807601892004
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,db3,Approximate,1,33.90503919791054
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,db3,Detailed,1,42.02246445232443
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,sym2,Approximate,1,33.67190343512326
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,sym2,Detailed,1,42.07709340933945
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,sym2,Approximate,2,29.56302165063137
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,sym2,Detailed,2,38.66036953097494
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,coif1,Approximate,1,33.91174386125533
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,coif1,Detailed,1,40.980154793016425
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,bior1.3,Approximate,1,31.957804029832108
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,bior1.3,Detailed,1,38.40754702986309
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,rbio1.3,Approximate,1,34.275470411555254
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_1.png,rbio1.3,Detailed,1,42.792616295235604
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Approximate,1,31.352055180503633
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Detailed,1,31.76304989245804
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Approximate,2,29.405369891257646
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Detailed,2,32.04090792706988
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Approximate,3,28.242159381490932
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Detailed,3,30.586999450986276
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,db3,Approximate,1,31.312068705317657
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,db3,Detailed,1,32.139916090557136
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,sym2,Approximate,1,31.46575471132518
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,sym2,Detailed,1,32.22015753841411
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,coif1,Approximate,1,31.142926162318048
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,coif1,Detailed,1,31.902651479493287
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,bior1.3,Approximate,1,31.144749524524823
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,bior1.3,Detailed,1,31.80177300950804
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,rbio1.3,Approximate,1,31.164857196927045
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_2.png,rbio1.3,Detailed,1,31.90120407244138
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Approximate,1,31.525439891802943
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Detailed,1,39.436690197866504
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Approximate,2,30.35520389652391
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Detailed,2,38.2158304889186
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Approximate,3,27.745169657285498
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Detailed,3,34.501979974130045
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,db3,Approximate,1,34.0549870635714
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,db3,Detailed,1,40.76358727015609
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,sym2,Approximate,1,32.84806583700866
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,sym2,Detailed,1,42.07709340933945
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,sym2,Approximate,2,29.721169754918918
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,sym2,Detailed,2,37.997701187090826
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,coif1,Approximate,1,32.13074825308851
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,coif1,Detailed,1,41.23970923145842
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,bior1.3,Approximate,1,31.829224080787522
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,bior1.3,Detailed,1,38.7796398993475
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,rbio1.3,Approximate,1,32.62602413276117
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_3.png,rbio1.3,Detailed,1,41.98462897502316
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Approximate,1,31.42559260410387
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,1,33.320001500012005
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Approximate,2,30.012329384891785
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,2,32.89963057777727
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Approximate,3,28.588113385332502
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,3,31.905702952985337
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,db3,Approximate,1,32.29171904374825
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,db3,Detailed,1,33.61175894501229
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Approximate,1,32.080477742118575
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Detailed,1,33.895644312802176
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Approximate,2,30.073107145332663
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Detailed,2,32.66090508935746
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,coif1,Approximate,1,32.109607178013874
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,coif1,Detailed,1,33.20795944699484
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,bior1.3,Approximate,1,32.28736708379161
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,bior1.3,Detailed,1,33.368349409488765
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,rbio1.3,Approximate,1,32.457824757991595
rotated_30deg_Q3_2023-09-28_4_41_43_uv_Photo_Capture_4.png,rbio1.3,Detailed,1,33.292501983678065
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Approximate,1,32.47762728076891
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Detailed,1,43.91845889130444
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Approximate,2,30.381167432502455
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Detailed,2,40.941890714485886
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Approximate,3,30.48507779586575
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,haar,Detailed,3,39.4068621629009
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,db3,Approximate,1,33.802419111429174
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,db3,Detailed,1,44.728791400396624
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,sym2,Approximate,1,33.35147409488393
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,sym2,Detailed,1,45.24411456548768
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,sym2,Approximate,2,30.978446989290504
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,sym2,Detailed,2,39.8608054294645
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,coif1,Approximate,1,34.0015718735071
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,coif1,Detailed,1,43.5175337333148
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,bior1.3,Approximate,1,32.959114034273526
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,bior1.3,Detailed,1,40.24349385313499
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,rbio1.3,Approximate,1,34.35833598120043
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_1.png,rbio1.3,Detailed,1,42.792616295235604
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Approximate,1,30.628363700977296
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Detailed,1,32.14374011547535
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Approximate,2,29.898250715128974
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Detailed,2,31.573778897287564
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Approximate,3,28.57995051859016
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,haar,Detailed,3,30.70954260319909
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,db3,Approximate,1,31.215228550163467
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,db3,Detailed,1,31.284986226542912
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,sym2,Approximate,1,30.75820975504074
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,sym2,Detailed,1,31.54168802601052
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,coif1,Approximate,1,30.848685190649284
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,coif1,Detailed,1,31.707334634180732
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,bior1.3,Approximate,1,30.87202982077953
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,bior1.3,Detailed,1,32.02301115111558
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,rbio1.3,Approximate,1,31.592608665857917
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_2.png,rbio1.3,Detailed,1,32.0799391490976
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Approximate,1,38.3951271535022
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Detailed,1,47.32179134426012
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Approximate,2,34.4492634868577
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Detailed,2,44.53154579227998
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Approximate,3,33.14048224055889
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,haar,Detailed,3,42.91444232978669
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,db3,Approximate,1,40.82990555954506
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,db3,Detailed,1,47.6794373457581
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,sym2,Approximate,1,39.12583184454246
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,sym2,Detailed,1,47.08788394237254
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,sym2,Approximate,2,36.599190624584686
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,sym2,Detailed,2,46.596284672774
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,coif1,Approximate,1,40.5251428528538
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,coif1,Detailed,1,47.28759475167874
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,bior1.3,Approximate,1,38.50643372813314
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,bior1.3,Detailed,1,47.62387652631723
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,rbio1.3,Approximate,1,41.5484176332573
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_3.png,rbio1.3,Detailed,1,48.6114180633815
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Approximate,1,31.932534245229753
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,1,34.708746645527924
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Approximate,2,30.424710848530836
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,2,34.515600729937674
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Approximate,3,29.834585400681462
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,haar,Detailed,3,34.36262841869186
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,db3,Approximate,1,34.28417821405793
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,db3,Detailed,1,34.62385154079714
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Approximate,1,33.19492101566986
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Detailed,1,34.843200232587776
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Approximate,2,30.72761059603075
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,sym2,Detailed,2,34.12475960514461
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,coif1,Approximate,1,33.04217806666203
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,coif1,Detailed,1,34.74689548378834
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,bior1.3,Approximate,1,31.91082804416837
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,bior1.3,Detailed,1,34.3157849567481
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,rbio1.3,Approximate,1,33.31212671123786
rotated_30deg_Q4_2023-09-28_4_41_43_uv_Photo_Capture_4.png,rbio1.3,Detailed,1,34.97848415430586
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Approximate,1,31.143490454534827
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Detailed,1,35.84883133357525
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Approximate,2,29.866139650997777
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Detailed,2,35.55691922312753
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Approximate,3,29.63202168622397
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Detailed,3,36.02888301887907
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,db3,Approximate,1,33.112990543866026
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,db3,Detailed,1,35.89849796494818
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,sym2,Approximate,1,32.141336049640906
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,sym2,Detailed,1,36.08513189757952
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,sym2,Approximate,2,31.079971028660598
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,sym2,Detailed,2,35.904210487730424
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,coif1,Approximate,1,32.87964328823623
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,coif1,Detailed,1,35.25254031289888
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,bior1.3,Approximate,1,31.31988288694512
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,bior1.3,Detailed,1,34.582545328198506
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,rbio1.3,Approximate,1,32.145544038582926
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_1.png,rbio1.3,Detailed,1,34.82867345134823
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,haar,Approximate,1,32.8949314156112
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,haar,Detailed,1,51.09701237626837
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,haar,Approximate,2,30.85223862658919
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,haar,Detailed,2,36.44138143601893
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,haar,Approximate,3,30.511831918786925
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,haar,Detailed,3,36.35367222724427
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,db3,Approximate,1,34.13106596451631
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,db3,Detailed,1,46.50491572215876
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,sym2,Approximate,1,33.947114171635896
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,sym2,Detailed,1,46.70767528190187
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,sym2,Approximate,2,31.452939764975447
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,sym2,Detailed,2,43.22147741149129
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,coif1,Approximate,1,34.16916610221676
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,coif1,Detailed,1,46.597322289507886
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,bior1.3,Approximate,1,32.9429792362017
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,bior1.3,Detailed,1,48.549164299154924
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,rbio1.3,Approximate,1,34.340709992772275
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_2.png,rbio1.3,Detailed,1,47.12639478964721
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,haar,Approximate,1,33.364366152473735
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,haar,Detailed,1,38.17879243749679
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,haar,Approximate,2,32.280537088387284
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,haar,Detailed,2,37.70820820168586
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,haar,Approximate,3,29.367483007189954
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,haar,Detailed,3,37.41724452332242
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,db3,Approximate,1,35.60200668880495
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,db3,Detailed,1,38.527821164015904
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,sym2,Approximate,1,34.870147236221925
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,sym2,Detailed,1,38.496558078905906
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,sym2,Approximate,2,32.0403742187361
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,sym2,Detailed,2,37.76925461591824
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,coif1,Approximate,1,34.536410280144864
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,coif1,Detailed,1,37.35492857826843
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,bior1.3,Approximate,1,33.508469619786574
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,bior1.3,Detailed,1,36.87903066449765
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,rbio1.3,Approximate,1,34.79422750145074
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_3.png,rbio1.3,Detailed,1,37.180835425041344
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,haar,Approximate,1,33.12021098650159
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,haar,Detailed,1,46.93604519961113
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,haar,Approximate,2,31.478121494687365
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,haar,Detailed,2,36.338638028200265
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,haar,Approximate,3,29.783418419640697
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,haar,Detailed,3,33.86433573060699
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,db3,Approximate,1,34.48060618051376
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,db3,Detailed,1,46.61812685537261
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,sym2,Approximate,1,34.39402271119683
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,sym2,Detailed,1,44.03710890415091
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,coif1,Approximate,1,34.34531058669536
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,coif1,Detailed,1,46.96361954506301
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,bior1.3,Approximate,1,33.849455668391215
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,bior1.3,Detailed,1,44.40475171391245
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,rbio1.3,Approximate,1,34.54035799311006
rotated_0deg_Q1_2023-09-28_4_44_31_uv_Photo_Capture_4.png,rbio1.3,Detailed,1,44.77288258944717
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Approximate,1,30.809960378103685
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Detailed,1,33.251188547228416
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Approximate,2,29.123531953146305
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Detailed,2,33.172007078488534
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Approximate,3,28.697652571925076
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,haar,Detailed,3,32.9507288691553
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,db3,Approximate,1,31.539690198104843
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,db3,Detailed,1,32.992921964762985
rotated_0deg_Q2_2023-09-28_4_44_31_uv_Photo_Capture_1.png,sym2,Approximate,1,30.728044521676217
